-0.00807747103703952,0.4558835474423298,0.17657700938478127,-2.1234574263436174,-2.2838600334989825,-0.03153337811536709
-0.008062825129547833,0.45583682716878043,0.1765065918540069,-2.12378618435309,-2.284097791631071,-0.031070156540077824
-0.00804655593614952,0.45579407707321146,0.17645821807907744,-2.1240870276049386,-2.284357099242306,-0.03078463972095275
-0.008041816180794161,0.4557520658224762,0.17640577867452067,-2.124386075783726,-2.2846956983922846,-0.03031571363202342
-0.008023087163033972,0.4557100015549567,0.1763586575719061,-2.1246915376366298,-2.2850400477661994,-0.029905117657946373
-0.007995381037885567,0.45558125332597466,0.17618295051475064,-2.125737097724495,-2.2861011329243874,-0.02852140607254513
-0.007989817575670641,0.4555523933000513,0.17612099013889432,-2.12603702071162,-2.286387789044418,-0.028064176478362145
-0.00796562562519842,0.4555028759992114,0.17605911403066846,-2.126422634938174,-2.2866823065215423,-0.027590719904658986
-0.00795077960615908,0.4554592874978897,0.1760103131689022,-2.1267671765549157,-2.2870668060114694,-0.027147590598609155
-0.007928175730308277,0.45539271716441354,0.17594067316648918,-2.127234608855371,-2.287472887857673,-0.026522191578411364
-0.007906220158082415,0.4553321611712369,0.17585225173929475,-2.1276656240172045,-2.2879496906864474,-0.02589264411930282
-0.007885461486694745,0.45528798283111555,0.17577608946977633,-2.1281097509935516,-2.288411501891254,-0.0253304188912462
-0.007874887018603517,0.45522416653825726,0.17570881578065833,-2.12860561627059,-2.2888465788634322,-0.024773469813201797
-0.007873948192531682,0.45516447655997067,0.17563471393397764,-2.1290206676069627,-2.28935974291117,-0.024149301910828265
-0.00785581515340691,0.45511088402082084,0.1755883474684421,-2.12944254825636,-2.28974359702668,-0.0235463166495689
-0.007822995000507848,0.4550660415630572,0.17552449548417104,-2.1298964035979764,-2.290161125233449,-0.02303011932551155
-0.007835389948794015,0.455014272344386,0.17547378619467985,-2.1302191106140325,-2.290576848324126,-0.022531966733329897
-0.007814995222191444,0.4549789807760631,0.1754428621712144,-2.1305144294967575,-2.2908566962767267,-0.022126242794517807
-0.0077975031511396285,0.45495006385146547,0.17539431310697728,-2.130858692547522,-2.2910524933027627,-0.021723190871069116
-0.007792351184134035,0.4549206982586101,0.17535092267388497,-2.1310549887306522,-2.2913647895908054,-0.021422989592073324
-0.007779173107669317,0.454887978229443,0.1753107501383543,-2.131393188646592,-2.2916082381904608,-0.020991154334865793
-0.007758953942705917,0.45484325438577694,0.1752615116367924,-2.1317062872733623,-2.2918538639870722,-0.020660882089647812
-0.007755574446566133,0.4548119428832695,0.17524262386271458,-2.1318419703580735,-2.292021817483321,-0.020456347805279256
-0.0077530974349056805,0.45482405512405744,0.17524399389147843,-2.1319064754179156,-2.2920608826771476,-0.020388036373903563
-0.007729964194479793,0.45481972110448604,0.1752446765165681,-2.1320102497264157,-2.2920065194840062,-0.020359294731031347
-0.007725162631761709,0.45481884273414325,0.17525018550302895,-2.1320757414456746,-2.291965058989386,-0.02032405909028253
-0.007721365914771608,0.4548288029540973,0.17527500597560688,-2.1320590595376365,-2.2919191769823515,-0.020389816956211827
-0.007722802899825491,0.45486716021567014,0.1753477874023593,-2.132048584863579,-2.29166033976829,-0.020534957626483337
-0.007702606423074054,0.4548745801355738,0.1753497994386709,-2.1321112905680453,-2.291615880424599,-0.020526175812322085
-0.007688418984906674,0.4548867499951772,0.17536388024203098,-2.1321634863476047,-2.291534264656708,-0.020571913561906224
-0.007675742154145822,0.45490960673511305,0.17540502695893226,-2.132149759451122,-2.291382507882851,-0.02062284233020509
-0.007679415210823532,0.45492722027750926,0.1754392390388258,-2.1321192534168287,-2.291321585734653,-0.020708231150529013
-0.007671578873697869,0.4549556764787956,0.1754540430272806,-2.1321213192529664,-2.2912413193712102,-0.020741715300258878
-0.007669470755936915,0.45497747293345386,0.17550078345253844,-2.132122089865588,-2.291103241642273,-0.020773653006493753
-0.007671165786747336,0.4550006632724751,0.17554847548343727,-2.132069575851354,-2.291018366441246,-0.020846968076326893
-0.007655045400187635,0.4550221032642994,0.17560021490569208,-2.132109390887447,-2.2908139797623224,-0.02096530084726272
-0.007621791311359372,0.45504947607762314,0.17564495795519366,-2.1321456437160045,-2.290658449326199,-0.021096900262827487
-0.007580310891937299,0.4551121607971825,0.175726855229109,-2.132191621784892,-2.2903486314716286,-0.02124385799505445
-0.007566559919357623,0.45514678669145364,0.17580075238471965,-2.132202011593335,-2.290137571098358,-0.02140900562538898
-0.00753485227986989,0.4552341982666272,0.17592514935758263,-2.132201176538215,-2.289776415635945,-0.021667106617364856
-0.007491981051507356,0.45529672374671015,0.17604086782433268,-2.1321458222690435,-2.28941467347772,-0.021830289815764854
-0.00744316518846121,0.45539285129680135,0.17617474265045588,-2.13219922310476,-2.2890007467720763,-0.022156382951401286
-0.007438446236621293,0.45550505117509543,0.17633132368196947,-2.1320711542774426,-2.288640298219113,-0.022409975218662517
-0.0073983053367445515,0.4556069270610031,0.17650084753141582,-2.1319496603735084,-2.2882326374587127,-0.02269479515038236
-0.007384343802110428,0.45572895919135886,0.17670164053774615,-2.1318791017072907,-2.2877149233974388,-0.023043190375506614
-0.007371204167511328,0.4558598065721757,0.17689478716000745,-2.13170271899588,-2.2872487863421447,-0.02333798284695289
-0.007341981818309386,0.4560070704412462,0.17713291137112017,-2.131536334299462,-2.2866817901924423,-0.023786223262445283
-0.00734111670689836,0.45618673149194633,0.17739107964102058,-2.1313292880379593,-2.2861259312363758,-0.024295780600369233
-0.007339679900598381,0.456365127063331,0.1776482560407019,-2.1310618760755085,-2.28564096054829,-0.02479646802934258
-0.007320851736791039,0.45658454239304536,0.17796809550681225,-2.1308504579746796,-2.284888468448652,-0.0254698276570717
-0.007318312017842429,0.45681758927325433,0.17831904607333784,-2.1305081421586918,-2.2841854843537495,-0.02615175237755152
-0.007287836471052972,0.45706911049169463,0.17868615721581413,-2.130253876324753,-2.2833308670887025,-0.026882821107460403
-0.0072466228016539146,0.45733096559667413,0.17905916545307857,-2.1300563670600106,-2.2824536514026192,-0.027636820748905302
-0.007193644820227138,0.45764371397501125,0.17948780790275456,-2.129829397531069,-2.281433176666462,-0.02857695641636602
-0.00714186109428646,0.45793821869174195,0.1799431261119061,-2.1294393613428575,-2.280460545347975,-0.0294621850365427
-0.007072867457634587,0.4582794320061879,0.18040816148676914,-2.129256522317427,-2.279323604059314,-0.03047756101721779
-0.006991812621721119,0.4586573302051836,0.1809279217047043,-2.1289919551375593,-2.278045008366566,-0.03151707436708297
-0.006906068246671883,0.45906455631573334,0.18149856360023348,-2.1286891870982516,-2.2766981972195786,-0.03265269049164418
-0.006773330416911373,0.4595094239099566,0.182109670998783,-2.128431439261406,-2.2751796978222054,-0.03390472542747903
-0.006662437903056909,0.4600145010642404,0.18277161093618027,-2.128146602753859,-2.273523560840642,-0.035246560381216055
-0.006481150813225931,0.4605502177804222,0.1834799512939229,-2.127914780418676,-2.271678103606004,-0.036692891883614284
-0.006262834904115783,0.46115997800627234,0.18426991712040508,-2.127735300364203,-2.269588263905093,-0.03828035891023367
